BytesProcessados,L_Barra_Janela,L_Barra_Acumulado,L_Barra_Teorico,H_0,H_1,SmoothedBPS,BitsNaJanela,ThresholdBPS,ResetFlag,ResetCount
9120000,3.7392,3.06964,3.06964,3.68428,3.21737,3.68072,18696,5.48348,0,0
9125000,3.6928,3.06998,3.06998,3.68428,3.21737,3.68434,18464,5.52108,0,0
9130000,3.6752,3.07031,3.07031,3.68428,3.21737,3.6816,18376,5.52652,0,0
9135000,3.7296,3.07067,3.07067,3.68428,3.21737,3.696,18648,5.5224,0,0
9140000,3.7408,3.07104,3.07104,3.68428,3.21737,3.70944,18704,5.544,0,0
9145000,3.7392,3.07141,3.07141,3.68428,3.21737,3.71837,18696,5.56416,0,0
9150000,3.6384,3.07172,3.07172,3.68428,3.21737,3.69438,18192,5.57755,0,0
9155000,3.7056,3.07206,3.07206,3.68428,3.21737,3.69774,18528,5.54157,0,0
9160000,3.6832,3.0724,3.0724,3.68428,3.21737,3.69338,18416,5.54662,0,0
9165000,3.6992,3.07274,3.07274,3.68428,3.21737,3.69513,18496,5.54007,0,0
9170000,3.712,3.07309,3.07309,3.68428,3.21737,3.70019,18560,5.54269,0,0
9175000,3.7696,3.07347,3.07347,3.68428,3.21737,3.72101,18848,5.55028,0,0
9180000,3.8432,3.07388,3.07389,3.68428,3.21737,3.75767,19216,5.58152,0,0
9185000,3.872,3.07432,3.07432,3.68428,3.21737,3.79197,19360,5.6365,0,0
9190000,3.8208,3.07473,3.07473,3.68428,3.21737,3.80062,19104,5.68795,0,0
9195000,3.8416,3.07514,3.07514,3.68428,3.21737,3.81291,19208,5.70093,0,0
9200000,3.8704,3.07557,3.07557,3.68428,3.21737,3.83016,19352,5.71937,0,0
9205000,3.7664,3.07595,3.07595,3.68428,3.21737,3.81103,18832,5.74524,0,0
9210000,3.8512,3.07637,3.07637,3.68428,3.21737,3.82308,19256,5.71655,0,0
9215000,3.8864,3.07681,3.07681,3.68428,3.21737,3.84208,19432,5.73462,0,0
9220000,3.8496,3.07723,3.07723,3.68428,3.21737,3.84433,19248,5.76312,0,0
9225000,3.848,3.07765,3.07765,3.68428,3.21737,3.84543,19240,5.7665,0,0
9230000,3.856,3.07807,3.07807,3.68428,3.21737,3.8486,19280,5.76815,0,0
9235000,3.8256,3.07847,3.07847,3.68428,3.21737,3.8417,19128,5.77291,0,0
9240000,3.8656,3.0789,3.0789,3.68428,3.21737,3.84887,19328,5.76255,0,0
9245000,3.896,3.07934,3.07934,3.68428,3.21737,3.86301,19480,5.77331,0,0
9250000,3.8512,3.07976,3.07976,3.68428,3.21737,3.85947,19256,5.79452,0,0
9255000,3.7792,3.08014,3.08014,3.68428,3.21737,3.83539,18896,5.7892,0,0
9260000,3.688,3.08046,3.08047,3.68428,3.21737,3.79117,18440,5.75308,0,0
9265000,3.6192,3.08076,3.08076,3.68428,3.21737,3.73958,18096,5.68676,0,0
9270000,3.576,3.08102,3.08102,3.68428,3.21737,3.69051,17880,5.60937,0,0
9275000,3.4288,3.08121,3.08121,3.68428,3.21737,3.61199,17144,5.53576,0,0
9280000,3.4688,3.08142,3.08142,3.68428,3.21737,3.56904,17344,5.41799,0,0
9285000,3.4784,3.08163,3.08163,3.68428,3.21737,3.54185,17392,5.35355,0,0
9290000,3.4864,3.08185,3.08185,3.68428,3.21737,3.52521,17432,5.31277,0,0
9295000,3.5376,3.0821,3.0821,3.68428,3.21737,3.52893,17688,5.28782,0,0
9300000,3.496,3.08232,3.08232,3.68428,3.21737,3.51905,17480,5.29339,0,0
9305000,3.5632,3.08258,3.08258,3.68428,3.21737,3.53229,17816,5.27857,0,0
9310000,3.5168,3.08281,3.08281,3.68428,3.21737,3.52765,17584,5.29844,0,0
9315000,3.4624,3.08301,3.08301,3.68428,3.21737,3.50807,17312,5.29147,0,0
9320000,3.4112,3.08319,3.08319,3.68428,3.21737,3.47901,17056,5.26211,0,0
9325000,3.4768,3.0834,3.0834,3.68428,3.21737,3.47835,17384,5.21852,0,0
9330000,3.496,3.08362,3.08362,3.68428,3.21737,3.48364,17480,5.21752,0,0
9335000,3.552,3.08387,3.08387,3.68428,3.21737,3.50415,17760,5.22546,0,0
9340000,3.6848,3.08419,3.08419,3.68428,3.21737,3.55835,18424,5.25623,0,0
9345000,3.7536,3.08455,3.08455,3.68428,3.21737,3.61692,18768,5.33752,0,0
9350000,3.7136,3.08489,3.08489,3.68428,3.21737,3.64593,18568,5.42538,0,0
9355000,3.592,3.08516,3.08516,3.68428,3.21737,3.62975,17960,5.46889,0,0
9360000,3.44,3.08535,3.08535,3.68428,3.21737,3.57282,17200,5.44462,0,0
9365000,3.4304,3.08553,3.08553,3.68428,3.21737,3.5301,17152,5.35923,0,0
9370000,3.3456,3.08567,3.08567,3.68428,3.21737,3.47475,16728,5.29514,0,0
9375000,3.1728,3.08572,3.08572,3.68428,3.21737,3.38416,15864,5.21212,0,0
9380000,3.0256,3.08569,3.08569,3.68428,3.21737,3.27659,15128,5.07624,0,0
9385000,2.8784,3.08558,3.08558,3.68428,3.21737,3.15714,14392,4.91489,0,0
9390000,2.7184,3.08538,3.08538,3.68428,3.21737,3.02552,13592,4.7357,0,0
9395000,2.4352,3.08504,3.08504,3.68428,3.21737,2.84842,12176,4.53827,0,0
9400000,2.3232,3.08463,3.08463,3.68428,3.21737,2.69085,11616,4.27263,0,0
9405000,2.2704,3.0842,3.0842,3.68428,3.21737,2.56472,11352,4.03628,0,0
9410000,2.2496,3.08375,3.08375,3.68428,3.21737,2.47018,11248,3.84708,0,0
9415000,2.2464,3.08331,3.08331,3.68428,3.21737,2.40305,11232,3.70527,0,0
9420000,2.2512,3.08287,3.08287,3.68428,3.21737,2.35749,11256,3.60457,0,0
9425000,2.2352,3.08242,3.08242,3.68428,3.21737,2.32081,11176,3.53624,0,0
9430000,2.2144,3.08196,3.08196,3.68428,3.21737,2.28888,11072,3.48121,0,0
9435000,2.2064,3.08149,3.08149,3.68428,3.21737,2.26414,11032,3.43333,0,0
9440000,2.264,3.08106,3.08106,3.68428,3.21737,2.2641,11320,3.39621,0,0
9445000,2.288,3.08064,3.08064,3.68428,3.21737,2.27127,11440,3.39615,0,0
9450000,1.2624,3.07968,3.07968,3.68428,3.21737,1.96861,6312,3.4069,0,0
9455000,1.8384,3.07902,3.07902,3.68428,3.21737,1.92955,9192,2.95291,0,0
9460000,2.0176,3.07846,3.07846,3.68428,3.21737,1.95596,10088,2.89432,0,0
9465000,2.2384,3.07802,3.07802,3.68428,3.21737,2.04069,11192,2.93394,0,0
9470000,2.3008,3.07761,3.07761,3.68428,3.21737,2.11873,11504,3.06104,0,0
9475000,2.344,3.07722,3.07722,3.68428,3.21737,2.18631,11720,3.17809,0,0
9480000,2.424,3.07688,3.07688,3.68428,3.21737,2.25762,12120,3.27946,0,0
9485000,2.5248,3.07658,3.07658,3.68428,3.21737,2.33777,12624,3.38642,0,0
9490000,2.5488,3.07631,3.07631,3.68428,3.21737,2.40108,12744,3.50666,0,0
9495000,2.5712,3.07604,3.07604,3.68428,3.21737,2.45212,12856,3.60162,0,0
9500000,2.5744,3.07578,3.07578,3.68428,3.21737,2.4888,12872,3.67817,0,0
9505000,2.6176,3.07553,3.07554,3.68428,3.21737,2.52744,13088,3.7332,0,0
9510000,2.6368,3.0753,3.0753,3.68428,3.21737,2.56025,13184,3.79116,0,0
9515000,2.7856,3.07515,3.07515,3.68428,3.21737,2.62785,13928,3.84037,0,0
9520000,2.8544,3.07504,3.07504,3.68428,3.21737,2.69582,14272,3.94178,0,0
9525000,2.8624,3.07492,3.07493,3.68428,3.21737,2.74579,14312,4.04373,0,0
9530000,2.8496,3.07481,3.07481,3.68428,3.21737,2.77693,14248,4.11869,0,0
9535000,2.9664,3.07475,3.07475,3.68428,3.21737,2.83377,14832,4.1654,0,0
9540000,3.1648,3.0748,3.0748,3.68428,3.21737,2.93308,15824,4.25066,0,0
9545000,3.4528,3.07499,3.07499,3.68428,3.21737,3.089,17264,4.39962,0,0
9550000,3.6368,3.07529,3.07529,3.68428,3.21737,3.25334,18184,4.6335,0,0
9555000,3.8544,3.0757,3.0757,3.68428,3.21737,3.43366,19272,4.88001,0,0
9560000,3.9952,3.07618,3.07618,3.68428,3.21737,3.60212,19976,5.15049,0,0
9565000,3.9664,3.07664,3.07664,3.68428,3.21737,3.7114,19832,5.40318,0,0
9570000,3.9424,3.0771,3.0771,3.68428,3.21737,3.7807,19712,5.56711,0,0
9575000,3.6944,3.07742,3.07742,3.68428,3.21737,3.75481,18472,5.67105,0,0
9580000,3.552,3.07767,3.07767,3.68428,3.21737,3.69397,17760,5.63222,0,0
9585000,3.4624,3.07787,3.07787,3.68428,3.21737,3.6245,17312,5.54095,0,0
9590000,3.4112,3.07804,3.07804,3.68428,3.21737,3.56051,17056,5.43675,0,0
9595000,3.4144,3.07821,3.07822,3.68428,3.21737,3.51668,17072,5.34076,0,0
9600000,3.7184,3.07855,3.07855,3.68428,3.21737,3.57719,18592,5.27501,0,0
9605000,3.8688,3.07896,3.07896,3.68428,3.21737,3.66468,19344,5.36579,0,0
9610000,3.8768,3.07937,3.07938,3.68428,3.21737,3.72831,19384,5.49701,0,0
9615000,3.8224,3.07976,3.07976,3.68428,3.21737,3.75654,19112,5.59247,0,0
9620000,3.728,3.0801,3.0801,3.68428,3.21737,3.74798,18640,5.63481,0,0
9625000,3.6688,3.0804,3.0804,3.68428,3.21737,3.72422,18344,5.62197,0,0
9630000,3.7264,3.08074,3.08074,3.68428,3.21737,3.72488,18632,5.58634,0,0
9635000,3.7568,3.08109,3.08109,3.68428,3.21737,3.73445,18784,5.58732,0,0
9640000,3.832,3.08148,3.08148,3.68428,3.21737,3.76372,19160,5.60168,0,0
9645000,3.8,3.08185,3.08185,3.68428,3.21737,3.7746,19000,5.64558,0,0
9650000,3.744,3.0822,3.0822,3.68428,3.21737,3.76542,18720,5.6619,0,0
9655000,3.7312,3.08253,3.08253,3.68428,3.21737,3.75516,18656,5.64813,0,0
9660000,3.664,3.08283,3.08283,3.68428,3.21737,3.72781,18320,5.63273,0,0
9665000,3.68,3.08314,3.08314,3.68428,3.21737,3.71347,18400,5.59171,0,0
9670000,3.6592,3.08344,3.08344,3.68428,3.21737,3.69719,18296,5.5702,0,0
9675000,3.5936,3.0837,3.0837,3.68428,3.21737,3.66611,17968,5.54578,0,0
9680000,3.6544,3.084,3.084,3.68428,3.21737,3.6626,18272,5.49917,0,0
9685000,3.72,3.08433,3.08433,3.68428,3.21737,3.67982,18600,5.4939,0,0
9690000,3.8512,3.08472,3.08472,3.68428,3.21737,3.73123,19256,5.51973,0,0
9695000,3.9344,3.08516,3.08516,3.68428,3.21737,3.79218,19672,5.59685,0,0
9700000,3.904,3.08558,3.08558,3.68428,3.21737,3.82573,19520,5.68827,0,0
9705000,3.8208,3.08596,3.08596,3.68428,3.21737,3.82425,19104,5.73859,0,0
9710000,3.8752,3.08637,3.08637,3.68428,3.21737,3.83953,19376,5.73637,0,0
9715000,3.9232,3.0868,3.0868,3.68428,3.21737,3.86463,19616,5.7593,0,0
9720000,3.88,3.08721,3.08721,3.68428,3.21737,3.86924,19400,5.79695,0,0
9725000,3.8416,3.08759,3.08759,3.68428,3.21737,3.86095,19208,5.80387,0,0
9730000,3.9984,3.08806,3.08806,3.68428,3.21737,3.90219,19992,5.79143,0,0
9735000,4.0656,3.08856,3.08856,3.68428,3.21737,3.95121,20328,5.85328,0,0
9740000,3.9984,3.08903,3.08903,3.68428,3.21737,3.96537,19992,5.92681,0,0
9745000,3.9504,3.08947,3.08947,3.68428,3.21737,3.96088,19752,5.94805,0,0
9750000,3.9312,3.0899,3.08991,3.68428,3.21737,3.95197,19656,5.94132,0,0
9755000,3.9184,3.09033,3.09033,3.68428,3.21737,3.9419,19592,5.92796,0,0
9760000,3.9296,3.09076,3.09076,3.68428,3.21737,3.93821,19648,5.91285,0,0
9765000,3.904,3.09118,3.09118,3.68428,3.21737,3.92795,19520,5.90732,0,0
9770000,3.92,3.0916,3.0916,3.68428,3.21737,3.92556,19600,5.89192,0,0
9775000,3.9568,3.09204,3.09204,3.68428,3.21737,3.93493,19784,5.88835,0,0
9780000,3.8512,3.09243,3.09243,3.68428,3.21737,3.90981,19256,5.9024,0,0
9785000,3.7728,3.09278,3.09278,3.68428,3.21737,3.86871,18864,5.86472,0,0
9790000,3.64,3.09306,3.09306,3.68428,3.21737,3.8001,18200,5.80306,0,0
9795000,3.6512,3.09334,3.09334,3.68428,3.21737,3.75543,18256,5.70015,0,0
9800000,3.6704,3.09364,3.09364,3.68428,3.21737,3.72992,18352,5.63314,0,0
9805000,3.6432,3.09392,3.09392,3.68428,3.21737,3.7039,18216,5.59488,0,0
9810000,3.6352,3.09419,3.09419,3.68428,3.21737,3.68329,18176,5.55586,0,0
9815000,3.6816,3.09449,3.09449,3.68428,3.21737,3.68278,18408,5.52494,0,0
9820000,3.6912,3.0948,3.0948,3.68428,3.21737,3.68531,18456,5.52418,0,0
9825000,3.6704,3.09509,3.09509,3.68428,3.21737,3.68084,18352,5.52796,0,0
9830000,3.5808,3.09534,3.09534,3.68428,3.21737,3.65083,17904,5.52125,0,0
9835000,3.584,3.09558,3.09558,3.68428,3.21737,3.63078,17920,5.47624,0,0
9840000,3.552,3.09582,3.09582,3.68428,3.21737,3.60714,17760,5.44617,0,0
9845000,3.5712,3.09606,3.09606,3.68428,3.21737,3.59636,17856,5.41072,0,0
9850000,3.5744,3.0963,3.0963,3.68428,3.21737,3.58977,17872,5.39454,0,0
9855000,3.5776,3.09654,3.09655,3.68428,3.21737,3.58612,17888,5.38466,0,0
9860000,3.624,3.09681,3.09681,3.68428,3.21737,3.59748,18120,5.37918,0,0
9865000,3.592,3.09706,3.09706,3.68428,3.21737,3.59584,17960,5.39623,0,0
9870000,3.5024,3.09727,3.09727,3.68428,3.21737,3.56781,17512,5.39376,0,0
9875000,3.48,3.09746,3.09746,3.68428,3.21737,3.54147,17400,5.35171,0,0
9880000,3.3856,3.09761,3.09761,3.68428,3.21737,3.49471,16928,5.3122,0,0
9885000,3.4208,3.09777,3.09777,3.68428,3.21737,3.47253,17104,5.24206,0,0
9890000,3.4592,3.09795,3.09795,3.68428,3.21737,3.46853,17296,5.2088,0,0
9895000,3.1952,3.098,3.098,3.68428,3.21737,3.38653,15976,5.2028,0,0
9900000,2.9952,3.09795,3.09795,3.68428,3.21737,3.26913,14976,5.0798,0,0
9905000,2.9328,3.09787,3.09787,3.68428,3.21737,3.16823,14664,4.9037,0,0
9910000,2.5888,3.09761,3.09761,3.68428,3.21737,2.9944,12944,4.75235,0,0
9915000,2.328,3.09722,3.09722,3.68428,3.21737,2.79448,11640,4.49161,0,0
9920000,2.2768,3.09681,3.09681,3.68428,3.21737,2.63918,11384,4.19172,0,0
9925000,2.288,3.0964,3.0964,3.68428,3.21737,2.53382,11440,3.95877,0,0
9930000,2.2576,3.09598,3.09598,3.68428,3.21737,2.45096,11288,3.80074,0,0
9935000,2.208,3.09553,3.09553,3.68428,3.21737,2.37807,11040,3.67644,0,0
9940000,2.2208,3.09509,3.09509,3.68428,3.21737,2.33089,11104,3.5671,0,0
9945000,2.2592,3.09467,3.09467,3.68428,3.21737,2.30938,11296,3.49633,0,0
9950000,2.256,3.09425,3.09425,3.68428,3.21737,2.29337,11280,3.46407,0,0
9955000,2.2176,3.09381,3.09381,3.68428,3.21737,2.27064,11088,3.44005,0,0
9960000,2.1424,3.09333,3.09333,3.68428,3.21737,2.23217,10712,3.40596,0,0
9965000,2.2224,3.0929,3.0929,3.68428,3.21737,2.22924,11112,3.34825,0,0
9970000,2.3168,3.09251,3.09251,3.68428,3.21737,2.25551,11584,3.34385,0,0
